ClientID,ClientName,URL,Status,Number of redirects,Redirect Chain,Final URL,Final URL Status,Final URL IP,Final URL NS,
345967,Young's Heating And Air,youngsheatingandair.com,301,3,http://youngsheatingandair.com/ | https://youngsheatingandair.com/ | http://www.youngsheatingandair.com/ | ,https://www.youngsheatingandair.com/,200,209.17.116.160,ns3b.dns-host.com.,
345969,Refrigeration Systems Ltd,refrigerationsystemsltdbc.com,301,3,http://refrigerationsystemsltdbc.com/ | https://refrigerationsystemsltdbc.com/ | http://www.refrigerationsystemsltdbc.com/ | ,https://www.refrigerationsystemsltdbc.com/,200,209.17.116.160,ns3a.dns-host.com.,
345977,JC's HeatingElectric & Air Conditioning,jcsheatingelectricandac.com,301,3,http://jcsheatingelectricandac.com/ | https://jcsheatingelectricandac.com/ | http://www.jcsheatingelectricandac.com/ | ,https://www.jcsheatingelectricandac.com/,200,209.17.116.160,ns3b.dns-host.com.,
345985,CP Mechanical LLC,cpmechanicalllc.com,301,3,http://cpmechanicalllc.com/ | https://cpmechanicalllc.com/ | http://www.cpmechanicalllc.com/ | ,https://www.cpmechanicalllc.com/,200,209.17.116.160,ns3a.dns-host.com.,
345987,EOG Plumbing Heating and Air LLC,eogplumbingheatingandairllc.com,301,3,http://eogplumbingheatingandairllc.com/ | https://eogplumbingheatingandairllc.com/ | http://www.eogplumbingheatingandairllc.com/ | ,https://www.eogplumbingheatingandairllc.com/,200,209.17.116.160,ns3a.dns-host.com.,
345988,C and H Heating and Air Conditioning,candhheatingandairconditioning.com,301,3,http://candhheatingandairconditioning.com/ | https://candhheatingandairconditioning.com/ | http://www.candhheatingandairconditioning.com/ | ,https://www.candhheatingandairconditioning.com/,200,209.17.116.160,ns3b.dns-host.com.,
345989,Climate Kings,climatekings.com,301,1,http://climatekings.com/ | ,http://www.climatekings.com/,200,205.178.153.7,dns2.namecheaphosting.com.,
346567,VIRGINIA CAROLINA HEATING & COOLING,vacarolinaheatingandcooling.com,301,3,http://vacarolinaheatingandcooling.com/ | https://vacarolinaheatingandcooling.com/ | http://www.vacarolinaheatingandcooling.com/ | ,https://www.vacarolinaheatingandcooling.com/,200,209.17.116.160,ns3a.dns-host.com.,
346587,Air Necessities LLC,airnecessitiesllc.com,301,3,http://airnecessitiesllc.com/ | https://airnecessitiesllc.com/ | http://www.airnecessitiesllc.com/ | ,https://www.airnecessitiesllc.com/,200,209.17.116.160,ns3b.dns-host.com.,
346590,a1air heating & cooling,a1airheatingandcooling.com,301,3,http://a1airheatingandcooling.com/ | https://a1airheatingandcooling.com/ | http://www.a1airheatingandcooling.com/ | ,https://www.a1airheatingandcooling.com/,200,209.17.116.160,ns3b.dns-host.com.,
346594,MTS Air conditioning services llc,mtsairconditioningservicesllc.com,301,3,http://mtsairconditioningservicesllc.com/ | https://mtsairconditioningservicesllc.com/ | http://www.mtsairconditioningservicesllc.com/ | ,https://www.mtsairconditioningservicesllc.com/,200,209.17.116.160,ns3a.dns-host.com.,
346897,MOUNTAINSIDE COMFORT SYSTEMS,mountainsidecomfortsystems.com,301,3,http://mountainsidecomfortsystems.com/ | https://mountainsidecomfortsystems.com/ | http://www.mountainsidecomfortsystems.com/ | ,https://www.mountainsidecomfortsystems.com/,200,209.17.116.160,ns3b.dns-host.com.,
346901,ABOVE ALL HEATING & AC - fort wayne IN,aboveallheatingandac.com,301,3,http://aboveallheatingandac.com/ | https://aboveallheatingandac.com/ | http://www.aboveallheatingandac.com/ | ,https://www.aboveallheatingandac.com/,200,209.17.116.160,ns3a.dns-host.com.,
346912,AIR RESCUE AC & Heating,airrescueacandheating.com,301,3,http://airrescueacandheating.com/ | https://airrescueacandheating.com/ | http://www.airrescueacandheating.com/ | ,https://www.airrescueacandheating.com/,200,209.17.116.160,ns3b.dns-host.com.,
350038,Solar Heating Services LLC,solarheatingservicesllc.com,301,3,http://solarheatingservicesllc.com/ | https://solarheatingservicesllc.com/ | http://www.solarheatingservicesllc.com/ | ,https://www.solarheatingservicesllc.com/,200,209.17.116.160,ns3b.dns-host.com.,
350042,MDS HVAC LLC,mdshvacllc.com,301,3,http://mdshvacllc.com/ | https://mdshvacllc.com/ | http://www.mdshvacllc.com/ | ,https://www.mdshvacllc.com/,200,209.17.116.160,ns3a.dns-host.com.,
350044,Innovative Air,innovativeairharwoodnd.com,301,3,http://innovativeairharwoodnd.com/ | https://innovativeairharwoodnd.com/ | http://www.innovativeairharwoodnd.com/ | ,https://www.innovativeairharwoodnd.com/,200,209.17.116.160,ns3b.dns-host.com.,
350048,Green Homes,greenhomeskatytx.com,301,3,http://greenhomeskatytx.com/ | https://greenhomeskatytx.com/ | http://www.greenhomeskatytx.com/ | ,https://www.greenhomeskatytx.com/,200,209.17.116.160,ns3b.dns-host.com.,
350056,Maximum Heating And Cooling,maximumheatinglivoniami.com,301,1,http://maximumheatinglivoniami.com/ | ,http://www.maximumheatinglivoniami.com/,200,205.178.153.7,ns3b.dns-host.com.,
350061,Kendrick Heating & Air Conditioning,kendrickheatingandac.com,301,3,http://kendrickheatingandac.com/ | https://kendrickheatingandac.com/ | http://www.kendrickheatingandac.com/ | ,https://www.kendrickheatingandac.com/,200,209.17.116.160,ns3a.dns-host.com.,
350062,K&B Heating & Cooling,517625heat.com,301,1,http://517625heat.com/ | ,http://www.517625heat.com/,200,205.178.153.7,dns2.registrar-servers.com.,
351014,Richmond Heating & Cooling Inc. - Norfolk VA,richmondheatingandcoolinginc.com,301,3,http://richmondheatingandcoolinginc.com/ | https://richmondheatingandcoolinginc.com/ | http://www.richmondheatingandcoolinginc.com/ | ,https://www.richmondheatingandcoolinginc.com/,200,209.17.116.160,ns3b.dns-host.com.,
351016,AdvantAir Inc.,advantairinc.com,301,3,http://advantairinc.com/ | https://advantairinc.com/ | http://www.advantairinc.com/ | ,https://www.advantairinc.com/,200,209.17.116.160,ns3b.dns-host.com.,
351018,Maxfeild Mechanical Services LLC,maxfeildmechanicalservicesllc.com,301,3,http://maxfeildmechanicalservicesllc.com/ | https://maxfeildmechanicalservicesllc.com/ | http://www.maxfeildmechanicalservicesllc.com/ | ,https://www.maxfeildmechanicalservicesllc.com/,200,209.17.116.160,ns3a.dns-host.com.,
351019,Carr Mechanical Services,carrmechanicalservicesmi.com,301,3,http://carrmechanicalservicesmi.com/ | https://carrmechanicalservicesmi.com/ | http://www.carrmechanicalservicesmi.com/ | ,https://www.carrmechanicalservicesmi.com/,200,209.17.116.160,ns3b.dns-host.com.,
351072,Thermal Associates,thermalassociatesny.com,301,3,http://thermalassociatesny.com/ | https://thermalassociatesny.com/ | http://www.thermalassociatesny.com/ | ,https://www.thermalassociatesny.com/,200,209.17.116.160,ns3b.dns-host.com.,
351131,Walker Company Heating & Air,walkercoheatair.com,301,1,http://walkercoheatair.com/ | ,https://walkercoheatair.com/,200,209.17.116.160,ns3b.dns-host.com.,
351710,J&K Enterprises Air Conditioning & Heat,jandkenterprisesairconditioning.com,301,3,http://jandkenterprisesairconditioning.com/ | https://jandkenterprisesairconditioning.com/ | http://www.jandkenterprisesairconditioning.com/ | ,https://www.jandkenterprisesairconditioning.com/,200,209.17.116.160,ns3b.dns-host.com.,
351713,Comfort Maker LLC,comfortmakerllc.com,301,3,http://comfortmakerllc.com/ | https://comfortmakerllc.com/ | http://www.comfortmakerllc.com/ | ,https://www.comfortmakerllc.com/,200,209.17.116.160,ns3a.dns-host.com.,
351714,Green Air Company,greenaircompany.com,301,3,http://greenaircompany.com/ | https://greenaircompany.com/ | http://www.greenaircompany.com/ | ,https://www.greenaircompany.com/,200,209.17.116.160,ns3a.dns-host.com.,
351716,Blue Flame Heating and Cooling,blueflameheatingandcoolingny.com,301,3,http://blueflameheatingandcoolingny.com/ | https://blueflameheatingandcoolingny.com/ | http://www.blueflameheatingandcoolingny.com/ | ,https://www.blueflameheatingandcoolingny.com/,200,209.17.116.160,ns3b.dns-host.com.,
351946,LUXAIRE HVAC SERVICES INC,luxairehvacservicesinc.com,301,3,http://luxairehvacservicesinc.com/ | https://luxairehvacservicesinc.com/ | http://www.luxairehvacservicesinc.com/ | ,https://www.luxairehvacservicesinc.com/,200,209.17.116.160,ns3b.dns-host.com.,
352400,Artisan Plumbing Heating & cooling corp,artisanplumbingheatingcooling.com,301,3,http://artisanplumbingheatingcooling.com/ | https://artisanplumbingheatingcooling.com/ | http://www.artisanplumbingheatingcooling.com/ | ,https://www.artisanplumbingheatingcooling.com/,200,209.17.116.160,ns3b.dns-host.com.,
353949,Wiesemann Plumbing Heating & Air,wiesemannplumbingheatingandair.com,301,3,http://wiesemannplumbingheatingandair.com/ | https://wiesemannplumbingheatingandair.com/ | http://www.wiesemannplumbingheatingandair.com/ | ,https://www.wiesemannplumbingheatingandair.com/,200,209.17.116.160,ns3b.dns-host.com.,
354737,Alternative Green Energy Solutions LLC,alternativegreenenergysolutions.com,301,3,http://alternativegreenenergysolutions.com/ | https://alternativegreenenergysolutions.com/ | http://www.alternativegreenenergysolutions.com/ | ,https://www.alternativegreenenergysolutions.com/,200,209.17.116.160,ns3a.dns-host.com.,
354738,Accurate Air Solutions,accurateairsolutionscrestviewfl.com,301,3,http://accurateairsolutionscrestviewfl.com/ | https://accurateairsolutionscrestviewfl.com/ | http://www.accurateairsolutionscrestviewfl.com/ | ,https://www.accurateairsolutionscrestviewfl.com/,200,209.17.116.160,ns3a.dns-host.com.,
354742,Affordable Heating & Cooling Inc.,affordableheatingandcoolingny.com,301,3,http://affordableheatingandcoolingny.com/ | https://affordableheatingandcoolingny.com/ | http://www.affordableheatingandcoolingny.com/ | ,https://www.affordableheatingandcoolingny.com/,200,209.17.116.160,ns3b.dns-host.com.,
354747,Suffolk Systems,suffolksystemsny.com,301,3,http://suffolksystemsny.com/ | https://suffolksystemsny.com/ | http://www.suffolksystemsny.com/ | ,https://www.suffolksystemsny.com/,200,209.17.116.160,ns3b.dns-host.com.,
354750,Mel's Heat & Air Inc.,melsheatandairinc.com,301,3,http://melsheatandairinc.com/ | https://melsheatandairinc.com/ | http://www.melsheatandairinc.com/ | ,https://www.melsheatandairinc.com/,200,209.17.116.160,ns3b.dns-host.com.,
354755,MCM HVAC,mcmhvacnj.com,301,3,http://mcmhvacnj.com/ | https://mcmhvacnj.com/ | http://www.mcmhvacnj.com/ | ,https://www.mcmhvacnj.com/,200,209.17.116.160,ns3a.dns-host.com.,
354756,Certified Air Care - Douglasville GA,certifiedaircaredouglasvillega.com,301,3,http://certifiedaircaredouglasvillega.com/ | https://certifiedaircaredouglasvillega.com/ | http://www.certifiedaircaredouglasvillega.com/ | ,https://www.certifiedaircaredouglasvillega.com/,200,209.17.116.160,ns3b.dns-host.com.,
354758,Travis Refrigeration & Air Conditioning,travisrefrigerationandair.com,301,3,http://travisrefrigerationandair.com/ | https://travisrefrigerationandair.com/ | http://www.travisrefrigerationandair.com/ | ,https://www.travisrefrigerationandair.com/,200,209.17.116.160,ns3a.dns-host.com.,
354759,Perdue Heating & Cooling LLC,perdueheatingandcoolingllc.com,301,3,http://perdueheatingandcoolingllc.com/ | https://perdueheatingandcoolingllc.com/ | http://www.perdueheatingandcoolingllc.com/ | ,https://www.perdueheatingandcoolingllc.com/,200,209.17.116.160,ns3b.dns-host.com.,
354762,Lam Air,lamairmerlinor.com,301,3,http://lamairmerlinor.com/ | https://lamairmerlinor.com/ | http://www.lamairmerlinor.com/ | ,https://www.lamairmerlinor.com/,200,209.17.116.160,ns3b.dns-host.com.,
354764,Cypress Air Conditioning - Keremeos BC,cypressairconditioningkeremeosbc.ca,301,3,http://cypressairconditioningkeremeosbc.ca/ | https://cypressairconditioningkeremeosbc.ca/ | http://www.cypressairconditioningkeremeosbc.ca/ | ,https://www.cypressairconditioningkeremeosbc.ca/,200,209.17.116.160,ns3a.dns-host.com.,
354767,Allen Enterprises,allenenterpriseswny.com,301,3,http://allenenterpriseswny.com/ | https://allenenterpriseswny.com/ | http://www.allenenterpriseswny.com/ | ,https://www.allenenterpriseswny.com/,200,209.17.116.160,ns3b.dns-host.com.,
354769,HUFT HEATING AND AIR CONDITIONING INC.,huftheatingandairconditioning.com,301,3,http://huftheatingandairconditioning.com/ | https://huftheatingandairconditioning.com/ | http://www.huftheatingandairconditioning.com/ | ,https://www.huftheatingandairconditioning.com/,200,209.17.116.160,ns3b.dns-host.com.,
354771,Alama Service Inc.,alamaserviceinc.com,301,3,http://alamaserviceinc.com/ | https://alamaserviceinc.com/ | http://www.alamaserviceinc.com/ | ,https://www.alamaserviceinc.com/,200,209.17.116.160,ns3a.dns-host.com.,
354772,Deer Park Avenue Heating & A/C Corp.,deerparkavenueheatingandaccorp.com,301,3,http://deerparkavenueheatingandaccorp.com/ | https://deerparkavenueheatingandaccorp.com/ | http://www.deerparkavenueheatingandaccorp.com/ | ,https://www.deerparkavenueheatingandaccorp.com/,200,209.17.116.160,ns3b.dns-host.com.,
354773,KEY HEATING AND COOLING INC,keyheatingcoolinginc.com,301,3,http://keyheatingcoolinginc.com/ | https://keyheatingcoolinginc.com/ | http://www.keyheatingcoolinginc.com/ | ,https://www.keyheatingcoolinginc.com/,200,209.17.116.160,ns3b.dns-host.com.,
354774,Randaire Inc.,randaireinc.com,301,3,http://randaireinc.com/ | https://randaireinc.com/ | http://www.randaireinc.com/ | ,https://www.randaireinc.com/,200,209.17.116.160,ns3b.dns-host.com.,
354776,DL Folsom Air Conditioning & Heating Cor,folsomac.com,301,3,http://folsomac.com/ | https://folsomac.com/ | http://www.folsomac.com/ | ,https://www.folsomac.com/,200,209.17.116.160,ns3a.dns-host.com.,
354777,Efrain's Cooling & Heating,efrainscoolingandheating.com,301,3,http://efrainscoolingandheating.com/ | https://efrainscoolingandheating.com/ | http://www.efrainscoolingandheating.com/ | ,https://www.efrainscoolingandheating.com/,200,209.17.116.160,ns3a.dns-host.com.,
354783,McNeece Service Company,mcneeceservicecompany.com,301,3,http://mcneeceservicecompany.com/ | https://mcneeceservicecompany.com/ | http://www.mcneeceservicecompany.com/ | ,https://www.mcneeceservicecompany.com/,200,209.17.116.160,ns3b.dns-host.com.,
354785,Air One HVAC/R LLC.,aironehvacrllc.com,301,3,http://aironehvacrllc.com/ | https://aironehvacrllc.com/ | http://www.aironehvacrllc.com/ | ,https://www.aironehvacrllc.com/,200,209.17.116.160,ns3b.dns-host.com.,
354786,Futuristic Controls Inc,futuristiccontrolsinc.com,301,3,http://futuristiccontrolsinc.com/ | https://futuristiccontrolsinc.com/ | http://www.futuristiccontrolsinc.com/ | ,https://www.futuristiccontrolsinc.com/,200,209.17.116.160,ns3a.dns-host.com.,
354789,M & M HEATING & AIR COND SERVICE CO.,mandmheatingandaircondserviceco.com,301,3,http://mandmheatingandaircondserviceco.com/ | https://mandmheatingandaircondserviceco.com/ | http://www.mandmheatingandaircondserviceco.com/ | ,https://www.mandmheatingandaircondserviceco.com/,200,209.17.116.160,ns3a.dns-host.com.,
354790,Crossroads Electric - Milnor ND,crossroadselectricmilnornd.com,301,3,http://crossroadselectricmilnornd.com/ | https://crossroadselectricmilnornd.com/ | http://www.crossroadselectricmilnornd.com/ | ,https://www.crossroadselectricmilnornd.com/,200,209.17.116.160,ns3b.dns-host.com.,
354791,Teletemp Mechanical Corp,teletempmechanicalcorp.com,301,3,http://teletempmechanicalcorp.com/ | https://teletempmechanicalcorp.com/ | http://www.teletempmechanicalcorp.com/ | ,https://www.teletempmechanicalcorp.com/,200,209.17.116.160,ns3a.dns-host.com.,
354793,AJ's Heating and Cooling,ajsheatingandcooling.com,301,3,http://ajsheatingandcooling.com/ | https://ajsheatingandcooling.com/ | http://www.ajsheatingandcooling.com/ | ,https://www.ajsheatingandcooling.com/,200,209.17.116.160,ns3a.dns-host.com.,
354794,Proficient Air LLC,proficientairllcfl.com,301,3,http://proficientairllcfl.com/ | https://proficientairllcfl.com/ | http://www.proficientairllcfl.com/ | ,https://www.proficientairllcfl.com/,200,209.17.116.160,ns3b.dns-host.com.,
354795,Cleek Plumbing Heating & A/C,cleekplumbingheatingandac.com,301,3,http://cleekplumbingheatingandac.com/ | https://cleekplumbingheatingandac.com/ | http://www.cleekplumbingheatingandac.com/ | ,https://www.cleekplumbingheatingandac.com/,200,209.17.116.160,ns3b.dns-host.com.,
354796,Quality Heating and Air,qualityheatingandairwestfargond.com,301,3,http://qualityheatingandairwestfargond.com/ | https://qualityheatingandairwestfargond.com/ | http://www.qualityheatingandairwestfargond.com/ | ,https://www.qualityheatingandairwestfargond.com/,200,209.17.116.160,ns3a.dns-host.com.,
354801,Ramos Plumbing Sheet Metal Heat & Air,ramosplumbingsheetmetalheatair.com,301,3,http://ramosplumbingsheetmetalheatair.com/ | https://ramosplumbingsheetmetalheatair.com/ | http://www.ramosplumbingsheetmetalheatair.com/ | ,https://www.ramosplumbingsheetmetalheatair.com/,200,209.17.116.160,ns3b.dns-host.com.,
355080,RWP MECHANICAL INC,rwpmechanicalinc.com,301,3,http://rwpmechanicalinc.com/ | https://rwpmechanicalinc.com/ | http://www.rwpmechanicalinc.com/ | ,https://www.rwpmechanicalinc.com/,200,209.17.116.160,ns3a.dns-host.com.,
355096,TOKAY HEATING & AIR CONDITIONING,tokayheatingandairconditioning.com,301,3,http://tokayheatingandairconditioning.com/ | https://tokayheatingandairconditioning.com/ | http://www.tokayheatingandairconditioning.com/ | ,https://www.tokayheatingandairconditioning.com/,200,209.17.116.160,ns3a.dns-host.com.,
355098,THE BEST AIR CONDITIONING CO,thebestairconditioningco.com,301,3,http://thebestairconditioningco.com/ | https://thebestairconditioningco.com/ | http://www.thebestairconditioningco.com/ | ,https://www.thebestairconditioningco.com/,200,209.17.116.160,ns3a.dns-host.com.,
355101,Ryan Heating & Air,ryanheatingair.com,301,1,http://ryanheatingair.com/ | ,http://www.ryanheatingair.com/,200,205.178.153.7,ns75.domaincontrol.com.,
355363,Mr. Chill Heating & Air,hvaccontractorstomballtx.com,301,3,http://hvaccontractorstomballtx.com/ | https://hvaccontractorstomballtx.com/ | http://www.hvaccontractorstomballtx.com/ | ,https://www.hvaccontractorstomballtx.com/,200,209.17.116.160,ns3a.dns-host.com.,
355523,Mac-Co Heating and Cooling LLC,mac-cohvac.com,301,1,http://mac-cohvac.com/ | ,http://www.mac-cohvac.com/,200,205.178.153.7,dns5.name-services.com.,
355525,E&J Geothermal Inc,eandjgeothermalinc.com,301,3,http://eandjgeothermalinc.com/ | https://eandjgeothermalinc.com/ | http://www.eandjgeothermalinc.com/ | ,https://www.eandjgeothermalinc.com/,200,209.17.116.160,ns3a.dns-host.com.,
355526,Advanced Modular Services Inc.,advancedmodularservicesinc.com,301,3,http://advancedmodularservicesinc.com/ | https://advancedmodularservicesinc.com/ | http://www.advancedmodularservicesinc.com/ | ,https://www.advancedmodularservicesinc.com/,200,209.17.116.160,ns3b.dns-host.com.,
355681,Blue Ridge Mechanical,blueridgemechanicalsc.com,301,3,http://blueridgemechanicalsc.com/ | https://blueridgemechanicalsc.com/ | http://www.blueridgemechanicalsc.com/ | ,https://www.blueridgemechanicalsc.com/,200,209.17.116.160,ns3a.dns-host.com.,
355952,Carolina Comfort Heating & Cooling Inc.,carolinacomfortashevillenc.com,301,3,http://carolinacomfortashevillenc.com/ | https://carolinacomfortashevillenc.com/ | http://www.carolinacomfortashevillenc.com/ | ,https://www.carolinacomfortashevillenc.com/,200,209.17.116.160,ns3a.dns-host.com.,
355955,Optimal Hvac,optimalhvacbonneylakewa.com,301,3,http://optimalhvacbonneylakewa.com/ | https://optimalhvacbonneylakewa.com/ | http://www.optimalhvacbonneylakewa.com/ | ,https://www.optimalhvacbonneylakewa.com/,200,209.17.116.160,ns3a.dns-host.com.,
355959,High Mountain Heating & Air Inc.,highmountainheatingandairinc.com,301,3,http://highmountainheatingandairinc.com/ | https://highmountainheatingandairinc.com/ | http://www.highmountainheatingandairinc.com/ | ,https://www.highmountainheatingandairinc.com/,200,209.17.116.160,ns3a.dns-host.com.,
355964,Doyle's Heating & Cooling,doylesheatingandcooling.com,301,3,http://doylesheatingandcooling.com/ | https://doylesheatingandcooling.com/ | http://www.doylesheatingandcooling.com/ | ,https://www.doylesheatingandcooling.com/,200,209.17.116.160,ns3b.dns-host.com.,
355969,Comfort Temp Company,comforttempcompany.com,301,3,http://comforttempcompany.com/ | https://comforttempcompany.com/ | http://www.comforttempcompany.com/ | ,https://www.comforttempcompany.com/,200,209.17.116.160,ns3b.dns-host.com.,
355973,Buchanan Electric - Norton VA,buchananelectricnortonva.com,301,3,http://buchananelectricnortonva.com/ | https://buchananelectricnortonva.com/ | http://www.buchananelectricnortonva.com/ | ,https://www.buchananelectricnortonva.com/,200,209.17.116.160,ns3a.dns-host.com.,
355974,Sanders Heating & Cooling LLC,sandersheatingandcoolingllc.com,301,3,http://sandersheatingandcoolingllc.com/ | https://sandersheatingandcoolingllc.com/ | http://www.sandersheatingandcoolingllc.com/ | ,https://www.sandersheatingandcoolingllc.com/,200,209.17.116.160,ns3b.dns-host.com.,
355977,Rogers Mechanical Inc.,rogersmechanicalincboonenc.com,301,3,http://rogersmechanicalincboonenc.com/ | https://rogersmechanicalincboonenc.com/ | http://www.rogersmechanicalincboonenc.com/ | ,https://www.rogersmechanicalincboonenc.com/,200,209.17.116.160,ns3b.dns-host.com.,
355978,Mercury Control - houston TX,mercurycontrolhoustontx.com,301,3,http://mercurycontrolhoustontx.com/ | https://mercurycontrolhoustontx.com/ | http://www.mercurycontrolhoustontx.com/ | ,https://www.mercurycontrolhoustontx.com/,200,209.17.116.160,ns3a.dns-host.com.,
355981,Three Stripes Heating And Cooling,threestripesheatingandcooling.com,301,3,http://threestripesheatingandcooling.com/ | https://threestripesheatingandcooling.com/ | http://www.threestripesheatingandcooling.com/ | ,https://www.threestripesheatingandcooling.com/,200,209.17.116.160,ns3a.dns-host.com.,
355991,Elite Heating and Air Inc,eliteheatingandairinc.com,301,3,http://eliteheatingandairinc.com/ | https://eliteheatingandairinc.com/ | http://www.eliteheatingandairinc.com/ | ,https://www.eliteheatingandairinc.com/,200,209.17.116.160,ns3a.dns-host.com.,
355994,MTP Plumbing Heating & A/C,mtpplumbingheatingac.com,301,3,http://mtpplumbingheatingac.com/ | https://mtpplumbingheatingac.com/ | http://www.mtpplumbingheatingac.com/ | ,https://www.mtpplumbingheatingac.com/,200,209.17.116.160,ns3a.dns-host.com.,
355997,Oasis Heating and Cooling,oasisheatingandcooling.com,301,3,http://oasisheatingandcooling.com/ | https://oasisheatingandcooling.com/ | http://www.oasisheatingandcooling.com/ | ,https://www.oasisheatingandcooling.com/,200,209.17.116.160,ns3b.dns-host.com.,
356154,Mercury AC And Heating,mercuryacandheating.com,301,1,http://mercuryacandheating.com/ | ,http://www.mercuryacandheating.com/,200,205.178.153.7,ns3b.dns-host.com.,
356343,Nor-Therm Ltd,northermltd.ca,301,3,http://northermltd.ca/ | https://northermltd.ca/ | http://www.northermltd.ca/ | ,https://www.northermltd.ca/,200,209.17.116.160,ns3a.dns-host.com.,
356345,Brownstone Air Conditioning & Heating,brownstoneacheatinginstallation.com,301,3,http://brownstoneacheatinginstallation.com/ | https://brownstoneacheatinginstallation.com/ | http://www.brownstoneacheatinginstallation.com/ | ,https://www.brownstoneacheatinginstallation.com/,200,209.17.116.160,ns3a.dns-host.com.,
356350,Aireone Heating & Cooling KW,aireoneheatingandcoolingkw.ca,301,3,http://aireoneheatingandcoolingkw.ca/ | https://aireoneheatingandcoolingkw.ca/ | http://www.aireoneheatingandcoolingkw.ca/ | ,https://www.aireoneheatingandcoolingkw.ca/,200,209.17.116.160,ns3b.dns-host.com.,
356353,Absolute Clean HVAC LLC.,absolutecleanhvacllc.com,301,3,http://absolutecleanhvacllc.com/ | https://absolutecleanhvacllc.com/ | http://www.absolutecleanhvacllc.com/ | ,https://www.absolutecleanhvacllc.com/,200,209.17.116.160,ns3a.dns-host.com.,
356354,Veteran Air Conditioning - Sarasota FL,veteranairconditioning.com,301,3,http://veteranairconditioning.com/ | https://veteranairconditioning.com/ | http://www.veteranairconditioning.com/ | ,https://www.veteranairconditioning.com/,200,209.17.116.160,ns3b.dns-host.com.,
356355,Blatz Mechanical LLC,blatzmechanicalllc.com,301,3,http://blatzmechanicalllc.com/ | https://blatzmechanicalllc.com/ | http://www.blatzmechanicalllc.com/ | ,https://www.blatzmechanicalllc.com/,200,209.17.116.160,ns3b.dns-host.com.,
356356,Super Cool Inc,supercoolincmargatefl.com,301,3,http://supercoolincmargatefl.com/ | https://supercoolincmargatefl.com/ | http://www.supercoolincmargatefl.com/ | ,https://www.supercoolincmargatefl.com/,200,209.17.116.160,ns3a.dns-host.com.,
356357,Good Air Systems,goodairsystems.ca,301,3,http://goodairsystems.ca/ | https://goodairsystems.ca/ | http://www.goodairsystems.ca/ | ,https://www.goodairsystems.ca/,200,209.17.116.160,ns3b.dns-host.com.,
356360,J'Air Mechanic,jairmechanichoustontx.com,301,3,http://jairmechanichoustontx.com/ | https://jairmechanichoustontx.com/ | http://www.jairmechanichoustontx.com/ | ,https://www.jairmechanichoustontx.com/,200,209.17.116.160,ns3b.dns-host.com.,
356362,ET HVAC SOLUTIONS - Sacramento CA,ethvacsolutions.com,301,3,http://ethvacsolutions.com/ | https://ethvacsolutions.com/ | http://www.ethvacsolutions.com/ | ,https://www.ethvacsolutions.com/,200,209.17.116.160,ns3b.dns-host.com.,
356768,Smarco Building Solutions Inc.,smarcobuildingsolutionsinc.ca,301,3,http://smarcobuildingsolutionsinc.ca/ | https://smarcobuildingsolutionsinc.ca/ | http://www.smarcobuildingsolutionsinc.ca/ | ,https://www.smarcobuildingsolutionsinc.ca/,200,209.17.116.160,ns3a.dns-host.com.,
356770,Aire One West Heating & Cooling,aireonewestheatingandcooling.ca,301,3,http://aireonewestheatingandcooling.ca/ | https://aireonewestheatingandcooling.ca/ | http://www.aireonewestheatingandcooling.ca/ | ,https://www.aireonewestheatingandcooling.ca/,200,209.17.116.160,ns3a.dns-host.com.,
356771,Jeremy's Heating And Cooling LLC,jeremysheatingandcoolingllc.com,301,3,http://jeremysheatingandcoolingllc.com/ | https://jeremysheatingandcoolingllc.com/ | http://www.jeremysheatingandcoolingllc.com/ | ,https://www.jeremysheatingandcoolingllc.com/,200,209.17.116.160,ns3a.dns-host.com.,
356777,AC Medic Heating and Air LLC,acmedicheatingandairllc.com,301,3,http://acmedicheatingandairllc.com/ | https://acmedicheatingandairllc.com/ | http://www.acmedicheatingandairllc.com/ | ,https://www.acmedicheatingandairllc.com/,200,209.17.116.160,ns3a.dns-host.com.,
356780,Pueblo West Heating And Air Inc.,pueblowestheatingandairinc.com,301,3,http://pueblowestheatingandairinc.com/ | https://pueblowestheatingandairinc.com/ | http://www.pueblowestheatingandairinc.com/ | ,https://www.pueblowestheatingandairinc.com/,200,209.17.116.160,ns3a.dns-host.com.,
356782,Temperature Repair LLC,temperaturerepairllc.com,301,3,http://temperaturerepairllc.com/ | https://temperaturerepairllc.com/ | http://www.temperaturerepairllc.com/ | ,https://www.temperaturerepairllc.com/,200,209.17.116.160,ns3a.dns-host.com.,
356783,JC Mechanical,jcmechanicallascassastn.com,301,3,http://jcmechanicallascassastn.com/ | https://jcmechanicallascassastn.com/ | http://www.jcmechanicallascassastn.com/ | ,https://www.jcmechanicallascassastn.com/,200,209.17.116.160,ns3a.dns-host.com.,
357050,Thornton's Heating & Air Conditioning,thorntonsheatingandac.com,301,3,http://thorntonsheatingandac.com/ | https://thorntonsheatingandac.com/ | http://www.thorntonsheatingandac.com/ | ,https://www.thorntonsheatingandac.com/,200,209.17.116.160,ns3b.dns-host.com.,
